1740,255
3540,255
5100,255
5640,255
5940,255
5940,255
6000,255
6000,255
6000,255
6000,255
6000,255
6000,255
5940,255
6000,255
6000,255
5460,0
4560,0
3720,0
3060,0
2520,0
2040,0
1620,0
1200,0
840,0
540,0
240,0
0,0
0,0
0,0
0,0
2100,255
4500,255
5460,255
5760,255
5880,255
5940,255
5940,255
5940,255
5940,255
6000,255
6000,255
5940,255
6000,255
6000,255
5940,255
5520,0
4500,0
3780,0
3120,0
2520,0
2040,0
1620,0
1200,0
900,0
540,0
240,0
120,0
0,0
0,0
0,0
1980,255
4500,255
5400,255
5760,255
5820,255
5940,255
5940,255
5940,255
5940,255
5940,255
5940,255
6000,255
5940,255
6000,255
5940,255
5520,0
4560,0
3780,0
3060,0
2580,0
2040,0
1560,0
1260,0
840,0
600,0
240,0
0,0
0,0
0,0
0,0
1860,255
4440,255
5400,255
5700,255
5880,255
5940,255
5880,255
5940,255
5940,255
6000,255
5940,255
6000,255
5940,255
6000,255
5940,255
5580,0
4560,0
3780,0
3120,0
2580,0
2040,0
1620,0
1260,0
900,0
540,0
240,0
60,0
0,0
0,0
0,0
1740,255
4380,255
5400,255
5760,255
5880,255
5940,255
5940,255
5940,255
6000,255
5940,255
6000,255
5940,255
6000,255
5940,255
6000,255
5580,0
4620,0
3780,0
3120,0
2580,0
2100,0
1620,0
1200,0
900,0
600,0
240,0
0,0
0,0
0,0
0,0
1620,255
4380,255
5340,255
5700,255
5880,255
5940,255
5880,255
5940,255
5940,255
5940,255
6000,255
5940,255
6000,255
6000,255
5940,255
5640,0
4620,0
3840,0
3180,0
2580,0
2100,0
1680,0
1260,0
900,0
600,0
240,0
60,0
0,0
0,0
0,0
1500,255
4260,255
5340,255
5760,255
5820,255
5940,255
5940,255
5940,255
5940,255
5940,255
6000,255
5940,255
5940,255
6000,255
5940,255
5640,0
4620,0
3900,0
3180,0
2640,0
2100,0
1680,0
1260,0
960,0
600,0
300,0
60,0
0,0
0,0
0,0
1440,255
4200,255
5280,255
5700,255
5760,255
5880,255
5880,255
5880,255
5880,255
5880,255
5940,255
5880,255
5940,255
5940,255
5940,255
5640,0
4620,0
3900,0
3120,0
2640,0
2040,0
1680,0
1260,0
900,0
540,0
300,0
60,0
0,0
0,0
0,0
1320,255
4200,255
5280,255
5700,255
5820,255
5880,255
5940,255
5940,255
5880,255
5940,255
5940,255
5940,255
5940,255
5880,255
5940,255
5640,0
4680,0
3900,0
3180,0
2640,0
2160,0
1680,0
1260,0
900,0
600,0
300,0
60,0
0,0
0,0
0,0
1200,255
4140,255
5220,255
5700,255
5760,255
5880,255
5880,255
5880,255
5940,255
5880,255
5880,255
5940,255
5880,255
5940,255
5880,255
5640,0
4680,0
3900,0
3180,0
2640,0
2100,0
1680,0
1260,0
960,0
600,0
300,0
0,0
0,0
0,0
0,0
1140,255
4080,255
5220,255
5640,255
5820,255
5880,255
5940,255
5880,255
5940,255
5880,255
5940,255
5940,255
5880,255
5940,255
5940,255
5640,0
4740,0
3960,0
3240,0
2640,0
2160,0
1680,0
1320,0
960,0
660,0
300,0
60,0
0,0
0,0
0,0
1020,255
4020,255
5220,255
5640,255
5760,255
5880,255
5880,255
5880,255
5940,255
5880,255
5940,255
5940,255
5880,255
5940,255
5940,255
5640,0
4800,0
3960,0
3240,0
2700,0
2160,0
1680,0
1320,0
1020,0
600,0
360,0
60,0
0,0
0,0
0,0
960,255
3960,255
5160,255
5640,255
5820,255
5820,255
5880,255
5880,255
5940,255
5880,255
5880,255
